X,Geo_ID,Cold.Instances,Cold.Damage,Heat.Instances,Heat.Damage,Flood.Instances,Flood.Damage,Drought.Instances,Drought.Damage,Name,SQMI,State,County,Percent_of_GDP_based_on_water_intensive_industries,Percentage_of_workforce_in_Farming__Fishing_and_Forestry_2015,Existence_of_drought_management_plans_2015,Existence_of_water_management_plan_2015,water_stress,bond_worth,incentives_energy,corruption,civ_engage,patents,global_warming,edu_12,city_pop,water_quality,debt,floodzone_pop,floodzone_build,floodzone_cars,imp_surface,hosp_beds,alone_65,edu_12.1,young_5,health_ins,build_1999,mobile_home,rent_50,tree_canopy,no_heat,disability,poverty,build_1979,out_work,no_car,total.heat.death,total.cold.death
140,1600000US3502000,1,0,0,0,8,0,0,0,Albuquerque,189.54,NM,Bernalillo,5.659316195,0.237721877,Yes,Yes,5,20,3,12,0.643954866,0.000195862,48,9.4093007,556092,1,1660.55,5.44,5.35,23836603,26.8604716,3.172136985,10.6362957,9.4093007,6.6,86,81.37,0,26,4.861575888,0.2,12.9,15.4089636,50.6,10.21,7.4,0,0
141,1600000US4839148,2,0,0,0,15,0,167,64929.98563,Killeen,54.25,TX,Bell,14.97286819,0.488240147,No,Yes,1.289059996,0,0,29,0.528400598,6.13E-05,41,7.1353472,136378,13,546.91,12.48,12.49,7155893,25.07973869,1.261200487,4.3448628,7.1353472,10.4,85.4,65.54,2.2,17,17.34889797,0.5,13.1,14.0632987,29.7,9.94,5.8,0,0
142,1600000US0648354,4,2431,13,0,55,920552,7,6766,Modesto,37.09,CA,Stanislaus,25.41924491,0.06585078,No,No,2.261912188,0,0,14,0.553534057,6.83E-05,45,15.4831631,207482,0,751.56,13.03,12.55,2510446,49.53500398,5.58602674,9.210993,15.4831631,7.1,86.1,88.62,0.7,30,8.750306835,0.4,15,17.8729019,57.7,15.6,8,1,0
143,1600000US4714000,8,0,3,0,15,53000,7,6839.828571,Chattanooga,144.55,TN,Hamilton,18.96267612,0.296325052,No,No,0.532987,15,0,8,0.456473602,0.000106285,44,13.2105888,174483,0,2752.71,17.63,17.94,12228117,21.05104114,8.201372053,11.9240189,13.2105888,6.2,86.4,86.7,0.3,25,46.15372687,0.3,15.4,21.0457367,65.8,11.88,11.7,0,3
144,1600000US2205000,0,0,0,0,8,261175242,0,0,Baton Rouge,79.1,LA,East Baton Rouge Parish,28.96486541,0.183653026,No,No,0,0,0,9,0.578165166,0.000146169,44,11.3024758,229186,3,1934,26.54,26.13,5541201,35.34768858,6.920143464,9.5302681,11.3024758,6.5,84.7,88.33,4.4,31,30.99634533,0.5,14.7,20.6214115,66.9,12.65,10.1,0,0
145,1600000US2938000,1,1826,5,0,12,384432822,50,105061.3514,Kansas City,319.03,MO,Jackson/Clay/Platte/Cass,11.94892452,0.40426484,No,No,2.643081608,19,3,6,0.755421031,0.000114553,40,9.8505576,467990,0,2014.32,6.77,7.29,680969,21.53507183,6.660398726,9.6193977,9.8505576,7.1,84.5,87.53,1,26,20.01021801,0.4,12.8,16.098814,70,10.88,11.2,0,0
146,1600000US4841464,0,0,29,0,14,134569,0,0,Laredo,90.2,TX,Webb,14.7371445,0.113468085,No,No,4.379472393,19,0,11,0.310666192,1.52E-05,46,31.2350252,248855,13,1078.48,3,2.77,1782791,31.63926211,2.194048743,6.1048441,31.2350252,9.9,68.5,70.3,1,26,9.057745936,2.1,12,31.1847741,32.5,14.72,7.5,20,0
147,1600000US3137000,3,22546,12,0,60,251107,35,117559.84,Omaha,130.58,NE,Douglas,11.94892452,0.329177057,Yes,Yes,2.643081608,19,2,3,0.560973846,0.000152514,41,10.5306761,440034,0,1645.95,5.45,5.32,1263951,39.76158396,6.092711018,9.6072834,10.5306761,7.3,87.4,92.82,13.6,24,11.36791637,0.3,10.7,13.0861398,70.8,11.93,8.6,0,0
148,1600000US4513330,0,0,12,0,2,3079368,6,8310.67,Charleston,115.36,SC,Charleston,11.81044583,0.153727902,No,No,2.567337477,21,1,3,0.672570807,9.65E-05,43,5.6128267,127694,8,5424.08,15.25,15.89,1926567,10.09368363,11.12816577,9.8036225,5.6128267,6.1,88.6,72.51,0.3,28,42.64404528,0.3,9.7,9.3040991,46,7.85,9.5,1,0
149,1600000US1150000,10,0,2,0,61,10000,0,0,Washington,62.25,DC,DC,2.402034856,0.063940322,No,No,2.645669654,20,1,8,0.607321004,0.000225488,59,9.329841,647484,0,8139.31,5.19,4.86,2194359,41.93675373,6.318302846,10.1214382,9.329841,6.2,94.2,89.29,0.5,24,23.3111982,1.1,11.2,15.6070083,81.7,6.58,36.4,0,0
150,1600000US0603526,2,0,1,0,0,0,36,45372.49583,Bakersfield,143.61,CA,Kern,40.86912836,3.555204037,No,Yes,5,0,1,14,0.600348669,9.82E-05,44,17.0637461,363612,0,163.22,3.02,3.28,698417,27.06494302,3.649494516,6.5955763,17.0637461,8.7,85.8,71.15,1.2,27,2.64315425,1.6,10.1,15.0205889,40.4,16.84,6.4,0,0
151,1600000US4876000,1,0,0,0,3,6072386,128,111648.6926,Waco,101.26,TX,McLennan,25.72908149,0.500403255,Yes,No,3.216424578,20,0,29,0.659591971,7.04E-05,41,18.8874172,129193,0,1386.08,29.1,28.66,6249198,15.9176406,4.543589823,9.6663028,18.8874172,8.1,80.6,83.92,1.8,30,28.17255816,0.3,12,18.2773604,62.6,14.8,10.1,0,0
152,1600000US3916000,0,0,12,0,2,28484,0,0,Cleveland,78.13,OH,Cuyahoga,16.53794072,0.100476585,No,No,3.368071252,17,1,18,0.676929209,0.000397407,43,19.5258315,390584,4,6977.94,3.33,3.06,1591414,50.32418704,13.44397108,12.111909,19.5258315,6.7,85.8,95.6,0.4,30,12.10486848,0.8,19.7,36.3620586,90.4,13.93,25.5,3,0
153,1600000US4052500,2,0,5,0,6,11898316,38,37739.16711,Norman,189.42,OK,Cleveland,1.501617957,0.121850556,No,No,2.953234493,19,0,6,0.616607428,0.000193586,39,5.6219173,117353,13,1127.74,1.16,1.08,1511417,6.942642138,5.027566402,8.3075416,5.6219173,5.5,88.3,77.88,0.2,29,39.38573832,0.2,12,10.4206097,47.2,8.29,5.3,1,0
154,1600000US5613900,2,0,1,0,9,352367,114,50420.18044,Cheyenne,24.63,WY,Laramie,10.61962751,0.25922037,No,No,5,0,0,0,0.785122628,0.000188618,38,5.3464147,62195,0,1562.18,3.54,3.78,2046451,34.94073176,4.276871131,10.5252686,5.3464147,6.4,89,84.44,2.9,18,3.586232682,0.4,12,9.2717867,65.9,12.38,5.3,0,0
155,1600000US4131250,4,0,0,0,1,0,5,8768.02,Gresham,23.43,OR,Multnomah,27.52669567,1.473131626,No,Yes,0,19,0,3,0.58840987,0.000415139,53,13.6540759,109308,0,719.54,2.5,2.55,487174,42.43870786,1.015479196,9.6639414,13.6540759,7.5,85.4,84.2,1.4,29,22.28533072,0.4,15.3,27.9318082,50.5,16.62,10.1,0,0
156,1600000US1254000,3,0,3,0,13,62401672,0,0,Palm Bay,65.97,FL,Brevard,32.01161344,12.84601891,Yes,Yes,5,0,0,27,0.448008878,0.000812874,40,9.7236806,105212,1,1126.79,9.34,10.1,372289,14.65073688,1.444702125,10.8220301,9.7236806,5.8,84.2,72.58,1.9,30,27.96582709,1.2,13.5,17.0593057,17.2,12.11,4.4,0,1
157,1600000US4159000,0,0,9,30374,4,122722,5,8768.02,Portland,145.09,OR,Multnomah,0.329545153,0.300030003,No,Yes,3.115121267,21,1,3,0.51549329,0.000415139,53,7.2304649,612206,0,3386.16,16.75,17.68,2311036,43.7957905,3.474320735,8.981103,7.2304649,5.8,87.7,87.15,2.3,28,23.85413703,0.5,12.5,20.4578092,73,8.48,14.8,0,0
158,1600000US3712000,0,0,0,0,4,1980866,4,987.6,Charlotte,299.66,NC,Mecklenburg,14.05996838,0.111316145,Yes,Yes,2.616555943,21,0,4,0.723248094,0.000278707,47,10.281052,792137,3,3165.14,6.56,6.21,6501907,26.13745333,2.919949453,6.7567302,10.281052,7.2,83.7,73.23,1.9,23,47.76961844,0.3,9.1,14.0296837,36.3,11.47,7.8,0,0
159,1600000US0682590,5,0,3,0,4,186700156,0,0,Victorville,73.74,CA,San Bernardino,11.49768553,0.537385581,Yes,No,1.789795532,0,0,53,0.616807952,0.000103591,47,17.7895644,120703,5,220.35,11.41,9.76,754800,16.5097312,2.062914758,6.0998557,17.7895644,8.8,84.2,61.93,1.4,36,1.322002431,0.6,10.7,24.346108,18.8,13.52,6.3,0,0
160,1600000US5374060,5,0,0,0,1,0,0,0,Vancouver,49.86,WA,Clark,27.52669567,0.327066701,No,No,0,19,0,5,0.659108395,0.000537676,45,8.135318,168050,13,1688.52,4.81,5.1,585116,42.60649716,3.516810473,11.4353253,8.135318,6.5,86,83.85,4.3,22,15.0667963,0.3,14.9,20.789858,46.2,12.55,7.3,0,0
161,1600000US2634000,6,0,4,0,8,425326,60,35809.01233,Grand Rapids,45.27,MI,Kent,26.47500417,1.356205719,No,No,4.379472393,19,3,2,0.86347479,0.000314814,39,13.2043298,192416,0,2321.22,0,0,0,43.90699103,6.740603692,10.2648372,13.2043298,7.6,87.4,94.36,0.1,31,19.70187842,0.4,12.7,25.3307041,81.4,13.31,13.7,0,0
162,1600000US2053775,11,0,1,0,19,591473,74,129698.9482,Overland Park,75.37,KS,Johnson,5.185322909,0.162492831,No,Yes,2.810303512,21,0,2,0.87202881,0.001076191,40,2.5115951,181464,0,696.41,1.75,2.5,220374,26.58297959,3.576466958,10.261927,2.5115951,6.3,93.7,80.76,0.1,18,13.53808705,0.4,9.1,4.2028598,39.9,5.55,3.9,0,2
163,1600000US2052575,6,0,0,0,6,4300000,74,129698.9482,Olathe,60.42,KS,Johnson,8.189505547,0.214658713,No,No,4.897303906,0,0,2,0.719871855,0.001076191,40,5.0114062,131508,0,1026.9,10.21,10.34,4534031,25.3807927,1.74133893,6.2371562,5.0114062,7.7,90.4,72.44,0.8,19,13.61475702,0.2,7.8,5.4260854,28.5,9.23,3.6,0,1
164,1600000US1235000,1,387126,10,0,48,984312,0,0,Jacksonville,830.93,FL,Duval,9.187474134,0.337143097,No,No,0.166149327,0,4,27,0.743802811,6.74E-05,44,9.7498193,846951,2,8693.88,21.38,24.19,8257081,12.19968234,4.089965063,9.2662638,9.7498193,6.9,84.8,77.81,0.1,26,44.85483266,0.7,13.4,17.2229459,46.5,11.33,8.5,35,1
165,1600000US5010675,2,0,6,0,5,11185247,7,8338.428571,Burlington,15.49,VT,Chittenden,9.719959662,0.63341251,No,No,1.266448769,15,0,1,0.929990539,0.002191458,46,9.4457557,42570,0,4596.08,35.98,38.66,358974,19.94089013,13.20178529,10.951526,9.4457557,3.2,94.4,96.12,0.1,32,22.86678632,0.2,11.7,17.6437813,78.6,9,15.2,0,0
166,1600000US0820000,1,0,2,0,4,0,15,9540,Denver,154.63,CO,Denver,14.15060154,0.175095154,Yes,Yes,5,21,6,0,0.605231455,0.000135457,50,12.4881151,649654,13,8487.59,4.22,3.8,2504561,36.28285486,4.051387354,8.9512138,12.4881151,6.9,85.5,84.22,2.4,23,5.447031856,0.7,9.5,11.4175384,69.3,11.89,11,0,0
167,1600000US4830464,1,0,2,0,37,25000,37,37430.05946,Grand Prairie,81.09,TX,Dallas,22.23597535,0.189971283,Yes,Yes,2.765091863,0,0,48,0.628337561,0.000292555,48,17.4531969,183500,0,1339.58,22.96,23.34,8114795,26.47321945,0.223433243,4.1894723,17.4531969,7.6,77.9,69.91,0.9,19,22.30125129,0.3,8.3,13.043111,35.8,15.62,3.4,0,0
168,1600000US0655156,0,0,0,0,71,12398316,2,17865.5,Palmdale,106.22,CA,Los Angeles,19.8007283,0.209804881,No,Yes,2.71995682,0,0,53,0.472856784,0.000361114,48,22.2744466,156672,0,1340.99,7.44,7.14,42480,11.39682119,1.002093546,5.0608614,22.2744466,8.8,84,77.85,3.6,38,3.406043891,0.6,10.9,17.2752809,20.6,15.51,6.2,0,0
169,1600000US0640130,2,0,63,1718,9,112092,2,17865.5,Lancaster,94.55,CA,Los Angeles,14.15060154,0.161916266,No,No,5,0,1,53,0.329650613,0.000361114,48,15.7725177,159774,0,2215.2,8.12,6.66,10780965,13.71446003,2.628713057,6.142071,15.7725177,8.1,86.6,81.84,1.2,28,1.296707901,0.3,9.3,10.9831952,30.6,14.14,8.3,10,0
170,1600000US3663000,0,0,0,0,4,1976671,20,28250.575,Rochester,36.79,NY,Monroe,17.45175733,0.373115344,No,No,0.474428195,18,0,17,0.611524058,0.001365172,44,17.1303778,210745,0,1099.13,11.76,11.48,799369,44.72402101,7.867327813,8.7764313,17.1303778,7.1,90.1,97.52,1.6,35,24.08000453,0.8,17.3,36.1075798,91.5,10.75,25.8,0,0
171,1600000US2754880,10,0,0,0,8,30029267,60,56565.51317,Rochester,54.75,MN,Olmsted,11.49768553,0.309565728,No,No,5,21,0,4,0.786451869,0.003496127,41,5.4080272,110275,0,1320.76,14.53,14.76,5859752,23.5581928,19.22466561,9.5796856,5.4080272,7.5,93.9,77.71,0.4,22,13.13001771,0.7,9.5,9.1763304,48.1,8.36,7.6,0,0
172,1600000US1258715,9,0,3,0,23,473179,0,0,Port St. Lucie,115.23,FL,St. Lucie,NA,0.444351664,No,No,5,17,0,42,0.805030582,9.72E-05,41,10.4256511,172054,12,2942.83,8.44,8.48,396354,14.34094254,1.854069071,10.7276135,10.4256511,5.5,81.6,53.31,4.3,30,22.26264491,1,14.8,13.75019,10.3,12.46,3.9,0,1
173,1600000US0827425,10,490753,12,0,13,148563,11,6014.873636,Fort Collins,55.53,CO,Larimer,19.45485079,0.256478825,No,Yes,5,0,0,0,0.853996511,0.001231825,44,3.2710333,153292,0,1278.65,4.63,4.57,411764,23.33510648,1.6569684,7.2575444,3.2710333,5.4,91.3,77.59,3.2,34,5.093821954,0.2,7.7,7.2965817,39.3,8.28,5.2,0,0
174,1600000US4055000,10,791744,3,0,30,5645957,60,19001.89067,Oklahoma City,620.82,OK,Oklahoma,12.03547125,0.866482867,Yes,Yes,4.443978723,21,1,6,0.611485072,9.68E-05,42,13.2292595,610672,0,1558.3,4.23,4.35,107407,16.03372103,6.638588309,8.9781016,13.2292595,7.9,81.6,82.42,1.1,23,22.15294191,0.2,13.2,15.8012349,56.7,14.95,6.8,0,7
175,1600000US3825700,10,590829,14,0,8,220016,84,260156.6562,Fargo,48.82,ND,Cass,8.618331054,0.600299401,Yes,No,4.074599077,20,0,1,0.775680326,0.000344615,36,4.5273008,113464,0,2207.1,34.83,32.82,4403229,33.28477066,6.662906296,8.8347144,4.5273008,6.3,90.5,77.8,1.2,19,2.610283918,0.9,9.7,10.1857412,44.2,11.96,8.1,1,0
176,1600000US4804000,0,0,0,0,1,0,6,50134.95,Arlington,99.62,TX,Tarrant,22.23597535,0.164644898,Yes,Yes,2.765091863,20,0,48,0.50361083,0.000247581,42,13.5435026,379716,13,971.62,8.02,8.39,4516135,34.77356102,2.330689252,6.2694308,13.5435026,7.4,78.3,84.26,4.4,24,20.62513647,0.2,10.1,14.1486309,38.2,12.47,4.9,0,0
177,1600000US4827000,0,0,0,0,5,213701,6,50134.95,Fort Worth,347.86,TX,Tarrant,22.23597535,0.180990256,Yes,Yes,2.765091863,18,2,48,0.611384179,0.000247581,42,17.4725133,796614,4,1192.44,9.07,9.18,24427044,26.81939283,4.619552255,7.3009651,17.4725133,8.4,78.4,69.04,2.7,23,15.16177176,0.3,10.4,15.8087012,43.5,13.66,6.5,0,0
178,1600000US0662938,0,0,0,0,4,0,0,0,Roseville,36.22,CA,Placer,33.49645359,0.344624833,No,Yes,4.906811846,0,0,14,0.873199089,0.000439554,41,4.0676276,126327,0,5275.49,23.07,22.36,24310078,40.4952846,5.287864035,11.5453198,4.0676276,6.3,91.9,65.65,0.1,25,8.372302055,0.5,9.7,6.1872946,23.2,7.13,4.6,0,0
179,1600000US0803455,0,0,3,0,8,0,0,0,Arvada,35.76,CO,Jefferson,14.15060154,0.154204589,No,Yes,5,0,0,0,0.944578945,0.000762206,41,4.3943174,111658,3,824.18,8.28,8.38,758517,25.68655121,0,10.5502634,4.3943174,5.6,92.2,86.63,0.1,24,7.671764923,0.3,10.3,5.9621204,60.3,9.16,4,0,0
180,1600000US3901000,0,0,0,0,12,0,9,20829.42222,Akron,62.37,OH,Summit,17.75182312,0.19279167,No,No,3.376584958,18,1,18,0.722946216,0.000586882,40,11.6028745,198329,2,3022.84,7.06,6.91,826170,36.64741804,10.245602,11.555375,11.6028745,6.7,86.7,95.61,4.9,28,26.51739448,0.4,15.2,27.1067349,85.7,11.74,15.2,0,0
181,1600000US1232000,0,0,0,0,11,0,0,0,Hollywood,28.78,FL,Broward,6.372626298,0.209076717,No,No,1.86227586,0,0,42,0.677249287,0.000232211,49,10.6498212,146791,3,1109.26,43.05,47.5,4496584,39.09731564,7.609458346,11.4880963,10.6498212,5.6,77.5,93.68,4.4,31,20.36754231,5.1,12.7,16.3212296,76.4,13.22,8.6,0,0
182,1600000US1608830,1,0,0,0,34,1832453,5,30034.46,Boise City,80.05,ID,Ada,15.94877381,0.280030016,No,No,3.821073072,0,1,3,0.724531439,0.001652691,38,4.4450205,214196,12,880.38,5.82,6.27,503575,23.79478564,5.569665166,9.7323853,4.4450205,6,87.5,84.99,4,25,3.826893193,0.3,11.1,11.839017,48.8,8.89,6.2,0,0
183,1600000US1304000,12,0,0,0,4,22396,0,0,Atlanta,134.01,GA,Fulton,9.549572887,0.072447172,No,Yes,2.0140275,20,4,22,0.438405655,0.000645389,51,9.4190583,448901,3,13367.51,6,5.65,4998987,28.42692914,6.172853257,10.1092455,9.4190583,6.1,84.1,73.18,0.3,26,52.32129808,0.4,11.7,18.0325046,54.3,6.92,16.8,0,0
184,1600000US3251800,1,0,2,0,71,30000,0,0,North Las Vegas,101.39,NV,Clark,8.189505547,0.129949033,No,Yes,2.810262902,12,0,0,0.535168196,0.000205348,45,18.4810649,226860,0,441.6,0.29,0.29,309909,17.40821412,1.710305916,5.3329645,18.4810649,8.1,79.2,44.89,3.9,26,0.529454099,0.3,10.5,16.0993507,16.3,18.14,6.6,0,1
185,1600000US3240000,12,0,3,0,6,591473,0,0,Las Vegas,135.87,NV,Clark,17.53040719,0.296610617,No,No,1.932331315,19,1,0,0.513810986,0.000205348,45,13.8578911,605097,0,532.43,8.25,7.53,1268535,38.25901998,3.615949178,9.6918567,13.8578911,6.6,80.1,74.05,0.2,24,2.642807637,0.4,13,15.3672767,24,14.82,10.1,0,0
186,1600000US4261000,0,0,1,0,3,875197,2,25934.5,Pittsburgh,58.34,PA,Allegheny,12.33724905,0.277081198,Yes,Yes,4.60448598,17,0,8,0.767448708,0.000476792,44,7.0803411,305928,10,2789.63,11.22,10.79,1357184,41.80169686,15.18984859,12.6558867,7.0803411,5,91.1,95.72,1.2,27,28.07631292,0.5,13.9,18.7947278,88.4,8.49,24.4,0,0
187,1600000US3231900,0,0,14,0,11,0,0,0,Henderson,107.73,NV,Clark,4.808259871,0.128865979,Yes,No,1.835717034,19,0,0,0.642406601,0.000205348,45,5.2434047,271725,0,974.9,4.43,4.41,869655,31.14281982,1.453675591,9.5308732,5.2434047,5.1,88.7,60.7,5.5,21,1.633157547,0.2,11.2,7.0187191,8.2,8.49,3.8,0,0
188,1600000US2970000,2,0,4,0,39,2539329,76,37258.49645,Springfield,82.31,MO,Greene,13.11915381,0.928379752,No,No,1.58334778,20,0,6,0.757843228,8.47E-05,39,10.1600794,163763,0,2194.46,9.59,8.59,2363563,35.71021599,11.02813212,12.5441994,10.1600794,5.9,82.9,87.57,0.9,26,13.44047715,0.2,15.2,15.6563956,61.4,10.87,8.9,0,0
189,1600000US2646000,0,0,37,25000,18,161477,46,77814.62957,Lansing,36.68,MI,Ingham/Eaton/Clinton,10.83474095,0.52976745,No,No,2.473988101,16,1,2,0.876947219,0.000261031,40,10.894385,114485,0,3440.95,12.65,12.61,12514703,38.90030884,9.54710224,9.7781633,10.894385,7.4,88.7,95.89,0.2,28,20.05550977,0.4,16.9,27.9629859,83.7,10.75,12.5,76,0
190,1600000US0664000,0,0,12,0,9,18006731,1,71521,Sacramento,100.11,CA,Sacramento,7.461035807,0.085996122,No,No,2.294208136,0,0,14,0.570634306,0.00012689,48,14.1225499,480566,0,2782.48,8.22,8.68,5256046,43.3656696,4.534236713,9.4076381,14.1225499,7,86.7,83.42,3.1,28,9.492967427,0.6,13,15.0618739,60.1,11.14,10.7,5,0
191,1600000US1255775,0,0,0,0,26,170000,0,0,Pembroke Pines,34.82,FL,Broward,0.060023522,0.107699642,No,No,3.795811944,19,0,42,0.728699705,0.000232211,49,6.8179597,162243,11,1589.59,100,100,13834,28.85734957,2.792108134,13.1473536,6.8179597,5.6,85.7,86.36,0.3,30,17.06394403,2.2,9.8,10.1974328,25.5,6.28,7.2,0,0
192,1600000US1245975,0,0,6,0,5,500000,0,0,Miramar,31.29,FL,Broward,15.70630962,0.28455449,No,No,3.784979134,0,0,42,0.563222986,0.000232211,49,7.334342,131384,12,243.99,17.76,16.36,5824890,27.32763599,1.354807282,2.4432084,7.334342,6.1,80.1,60.82,0.5,34,20.04815892,2.3,7.4,12.6786921,28.9,7.52,2.7,1,0
193,1600000US4847892,0,0,0,0,29,2520323,37,37430.05946,Mesquite,46.17,TX,Dallas,12.33724905,0.284725568,Yes,Yes,4.60448598,19,0,48,0.572567816,0.000292555,48,16.5239874,143584,9,844.31,34.94,39.73,24903108,32.20279157,1.68542456,6.8291662,16.5239874,7.8,76.4,86.98,4.3,25,17.21118709,0.3,10.9,15.0162151,41.5,14.09,4.7,0,0
194,1600000US2404000,0,0,0,0,55,2664714,0,0,Baltimore,81.35,MD,Baltimore,8.106011542,0.04945927,No,No,4.806378946,19,2,31,0.529699691,0.000106032,54,15.32169,622454,4,2738.25,3.23,3.18,17211839,46.79912009,8.072885707,11.3696402,15.32169,6.7,89.7,95.6,0.1,28,18.43458445,0.6,15.3,26.6238216,87.6,11.28,29.8,0,0
195,1600000US4982950,0,0,0,0,10,30000,1,626,West Jordan,32.46,UT,Salt Lake,14.20645978,0.089873627,No,No,5,0,0,0,0.623599016,0.000546824,41,7.0408212,109549,9,352.34,10.17,12.47,49393,32.41522502,1.670485354,3.5820049,7.0408212,9,88.3,68.29,1.2,20,4.017470054,0,7.7,8.2603491,23.1,12.12,2.1,0,0
196,1600000US1230000,17,0,0,0,6,77539,0,0,Hialeah,22.84,FL,Miami-Dade,6.372626298,0.135612682,No,No,1.86227586,0,0,42,0.465954723,0.000140581,51,25.9094527,234714,12,374.92,45.16,45.56,12896211,52.86399939,4.196596709,11.9605889,25.9094527,5.1,68,96.4,0.3,41,12.02892355,3.3,11.6,45.2346899,69.1,20.9,12.8,0,0
197,1600000US4967000,6,22269,7,0,6,6343523,1,626,Salt Lake City,111.73,UT,Salt Lake,25.81437671,17.61747006,No,No,4.530804084,21,1,0,0.525905189,0.000546824,41,10.7136513,190679,6,1691.17,9.84,9.6,28472875,28.06487924,7.919068172,9.6999867,10.7136513,7.2,82.4,92.64,1.5,23,12.38579178,0.3,10.7,12.094783,78.8,10.14,12.1,2,0
198,1600000US0877290,0,0,1,0,29,2003472,177,60825.52232,Thornton,35.95,CO,Adams,12.33724905,0.145006928,No,Yes,4.60448598,0,0,0,0.808642131,0.000299232,46,10.1298406,127688,0,1240.19,2.12,2,115218,27.15970913,1.456675647,5.1196139,10.1298406,7.9,86.2,66.15,0.1,21,3.534551922,0,9,9.7823285,29,12.41,3.7,1,0
199,1600000US4819000,6,34037,0,0,9,686431,37,37430.05946,Dallas,385.84,TX,Dallas,22.23597535,0.1361441,Yes,Yes,2.765091863,17,3,48,0.473772386,0.000292555,48,23.6216256,1260688,0,5062.37,14.75,13.7,42301465,29.85694266,5.26696534,7.505516,23.6216256,8.1,72.4,85.76,2.3,22,26.32766125,0.4,9.7,16.9504808,58.3,17.99,10.1,0,0
200,1600000US0666000,0,0,0,0,25,164472,3,32588.66667,San Diego,328.91,CA,San Diego,32.01161344,1.012821263,No,No,3.686417073,0,4,7,0.574847277,0.001694023,45,10.8007273,1359791,0,1927.35,73.52,79.42,100033,35.80810976,3.157838227,8.0269475,10.8007273,6.4,85.9,88.4,2.8,26,5.458818036,5.7,8.9,7.2547213,58.7,8.73,7.2,0,0
201,1600000US0883835,0,0,0,0,0,0,0,0,Westminster,33.85,CO,Adams/Jefferson,14.15060154,0.059295904,No,Yes,5,0,0,0,0.775603048,0.000762206,44,7.2244957,110598,0,1602.61,2.81,2.75,8470960,28.24078846,2.079603609,7.3202491,7.2244957,6.6,88.7,86.75,1.3,22,4.914684353,0.2,10.3,7.1805677,39.6,10.1,4.6,0,0
202,1600000US4659020,5,0,0,0,1,3268330,74,481504.6266,Sioux Falls,73.48,SD,Minnehaha,32.01161344,0.257900134,No,Yes,5,0,0,6,0.713469417,0.000111768,38,7.5488331,164341,0,490.18,9.39,8.42,266569,27.73787961,7.003730049,8.8559309,7.5488331,8.1,90.2,74.27,2.5,18,7.162922066,0.8,10.3,11.5429217,46.6,10.75,6,0,0
203,1600000US2935000,0,0,0,0,27,771415,50,105061.3514,Independence,78.25,MO,Jackson,14.72698779,0.202568942,No,No,0.532987,0,0,6,0.567945952,0.000114553,44,10.3991325,117192,0,579.54,10.47,10.25,10456157,18.05154777,1.885794252,12.1085422,10.3991325,6.6,85.4,91.85,4.5,24,20.50730057,0.1,16.6,14.6689297,74.7,13.51,7.3,0,0
204,1600000US0613392,0,0,0,0,49,6522594,3,32588.66667,Chula Vista,49.86,CA,San Diego,12.03547125,0.208255126,No,No,5,0,1,7,0.478857388,0.001694023,45,15.1938978,257296,0,1308.74,6.79,6.48,1030772,40.72026929,2.293078789,7.6230369,15.1938978,6.8,86.2,75.84,0.4,33,3.922328,2.4,9.1,9.4432916,48.3,10.94,5.6,0,0
205,1600000US1225175,0,0,2,0,44,65000,15,5197.61,Gainesville,62.39,FL,Alachua,6.424102016,0.316957211,No,Yes,2.216669109,0,0,14,0.744162276,0.000735589,45,6.977747,127559,3,4239.56,20.26,20.46,847447,13.50507582,12.23747442,7.198549,6.977747,4.4,85.6,84.87,0.5,33,60.44360592,0.9,9.4,12.4958306,49.2,6.44,12.3,0,0
206,1600000US4962470,0,0,0,0,1,27366,24,54229.44583,Provo,44.17,UT,Utah,1.602409332,0.248359946,Yes,No,2.845078996,20,0,0,0.395837483,0.000717447,39,7.9796548,115345,0,872.74,4.51,4.77,64478,22.57495535,3.5285448,4.1715376,7.9796548,8.4,85.5,85.68,2.2,26,18.90626795,0.1,7.7,11.053344,52.1,11.18,4.4,0,0
207,1600000US5367000,0,0,4,0,4,846456,62,54926.44419,Spokane,60.02,WA,Spokane,22.76958327,0.09205772,No,No,4.594862664,19,0,0,0.674117279,0.000216292,42,6.7620749,210695,0,1093.88,15.93,16.6,685216,38.86728425,6.545005814,11.8256622,6.7620749,6.9,88.4,89.97,2.3,27,10.53657689,0.3,15.8,24.2801548,73.4,10.52,11,0,0
208,1600000US5531000,0,0,0,0,11,3114368,80,27449.74063,Green Bay,46.42,WI,Brown,23.1689008,1.281271461,No,No,3.30035373,19,0,5,0.797343175,0.000137407,39,10.6249907,104847,6,2195.11,14.71,14.24,12190956,30.65682626,10.58685513,10.1493807,10.6249907,7.8,88.2,92.08,0.3,22,17.84858238,0.6,13.1,19.5967666,70.7,13.89,8.5,0,0
209,1600000US0602252,0,0,1,0,0,0,0,0,Antioch,29.08,CA,Contra Costa,10.49677557,0.307618986,No,Yes,4.478620174,0,0,12,0.521462168,0.000947022,50,10.8523005,107501,0,793.98,7.9,9.37,79496,32.69403921,2.744160519,5.996797,10.8523005,5.8,89.3,83.57,0.7,33,5.666949527,0.5,14.5,13.3756451,43.1,13.57,6.8,0,0
