"City","County","State","Geo ID","City Code","Census Tract","Lat","Long","Region","Division","Size","Percent of GDP based on water intensive industries_2010","Percent of GDP based on water intensive industries_2011","Percent of GDP based on water intensive industries_2012","Percent of GDP based on water intensive industries_2013","Percent of GDP based on water intensive industries_2014","Percent of GDP based on water intensive industries_2015","Percentage of workforce in Farming Fishing and Forestry_2010","Percentage of workforce in Farming Fishing and Forestry_2011","Percentage of workforce in Farming Fishing and Forestry_2012","Percentage of workforce in Farming Fishing and Forestry_2013","Percentage of workforce in Farming Fishing and Forestry_2014","Percentage of workforce in Farming Fishing and Forestry_2015","Existence of drought management plans_2010","Existence of drought management plans_2011","Existence of drought management plans_2012","Existence of drought management plans_2013","Existence of drought management plans_2014","Existence of drought management plans_2015","Existence of water management plan_2010","Existence of water management plan_2011","Existence of water management plan_2012","Existence of water management plan_2013","Existence of water management plan_2014","Existence of water management plan_2015","Baseline water stress_2010","Baseline water stress_2011","Baseline water stress_2012","Baseline water stress_2013","Baseline water stress_2014","Baseline water stress_2015","Readiness to accept adaptation investment_2010","Readiness to accept adaptation investment_2011","Readiness to accept adaptation investment_2012","Readiness to accept adaptation investment_2013","Readiness to accept adaptation investment_2014","Readiness to accept adaptation investment_2015","Tax incentives for renewable energy_2010","Tax incentives for renewable energy_2011","Tax incentives for renewable energy_2012","Tax incentives for renewable energy_2013","Tax incentives for renewable energy_2014","Tax incentives for renewable energy_2015","Total number of federal public corruption convictions by district_2010","Total number of federal public corruption convictions by district_2011","Total number of federal public corruption convictions by district_2012","Total number of federal public corruption convictions by district_2013","Total number of federal public corruption convictions by district_2014","Total number of federal public corruption convictions by district_2015","Civic Engagement_2010","Civic Engagement_2011","Civic Engagement_2012","Civic Engagement_2013","Civic Engagement_2014","Civic Engagement_2015","General innovation capabilities_2010","General innovation capabilities_2011","General innovation capabilities_2012","General innovation capabilities_2013","General innovation capabilities_2014","General innovation capabilities_2015","Estimated percent of adults who think global warming is already harming people in the US now or within 10 years_2010","Estimated percent of adults who think global warming is already harming people in the US now or within 10 years_2011","Estimated percent of adults who think global warming is already harming people in the US now or within 10 years_2012","Estimated percent of adults who think global warming is already harming people in the US now or within 10 years_2013","Estimated percent of adults who think global warming is already harming people in the US now or within 10 years_2014","Estimated percent of adults who think global warming is already harming people in the US now or within 10 years_2015","Percent of population with a 12th grade education or higher_2010","Percent of population with a 12th grade education or higher_2011","Percent of population with a 12th grade education or higher_2012","Percent of population with a 12th grade education or higher_2013","Percent of population with a 12th grade education or higher_2014","Percent of population with a 12th grade education or higher_2015","Population density_2010","Population density_2011","Population density_2012","Population density_2013","Population density_2014","Population density_2015","water quality_2010","water quality_2011","water quality_2012","water quality_2013","water quality_2014","water quality_2015","city debt_2010","city debt_2011","city debt_2012","city debt_2013","city debt_2014","city debt_2015","Percent of Population in Floodzone_2010","Percent of Population in Floodzone_2011","Percent of Population in Floodzone_2012","Percent of Population in Floodzone_2013","Percent of Population in Floodzone_2014","Percent of Population in Floodzone_2015","Percent of Buildings in Floodzone_2010","Percent of Buildings in Floodzone_2011","Percent of Buildings in Floodzone_2012","Percent of Buildings in Floodzone_2013","Percent of Buildings in Floodzone_2014","Percent of Buildings in Floodzone_2015","Percent of cars in floodzone_2010","Percent of cars in floodzone_2011","Percent of cars in floodzone_2012","Percent of cars in floodzone_2013","Percent of cars in floodzone_2014","Percent of cars in floodzone_2015","Percent of area that is impervious surface_2010","Percent of area that is impervious surface_2011","Percent of area that is impervious surface_2012","Percent of area that is impervious surface_2013","Percent of area that is impervious surface_2014","Percent of area that is impervious surface_2015","Number of acute care hospital beds available per 1000 residents_2010","Number of acute care hospital beds available per 1000 residents_2011","Number of acute care hospital beds available per 1000 residents_2012","Number of acute care hospital beds available per 1000 residents_2013","Number of acute care hospital beds available per 1000 residents_2014","Number of acute care hospital beds available per 1000 residents_2015","Percent of population that is 65 years old or older living alone_2010","Percent of population that is 65 years old or older living alone_2011","Percent of population that is 65 years old or older living alone_2012","Percent of population that is 65 years old or older living alone_2013","Percent of population that is 65 years old or older living alone_2014","Percent of population that is 65 years old or older living alone_2015","Percent of population that is 5 years old or younger_2010","Percent of population that is 5 years old or younger_2011","Percent of population that is 5 years old or younger_2012","Percent of population that is 5 years old or younger_2013","Percent of population that is 5 years old or younger_2014","Percent of population that is 5 years old or younger_2015","Percent of population with health insurance_2010","Percent of population with health insurance_2011","Percent of population with health insurance_2012","Percent of population with health insurance_2013","Percent of population with health insurance_2014","Percent of population with health insurance_2015","Percent of buildings built before 1999_2010","Percent of buildings built before 1999_2011","Percent of buildings built before 1999_2012","Percent of buildings built before 1999_2013","Percent of buildings built before 1999_2014","Percent of buildings built before 1999_2015","Percent of population residing in the mobile homes_2010","Percent of population residing in the mobile homes_2011","Percent of population residing in the mobile homes_2012","Percent of population residing in the mobile homes_2013","Percent of population residing in the mobile homes_2014","Percent of population residing in the mobile homes_2015","Percent of population spending over 50 percent of income on rent_2010","Percent of population spending over 50 percent of income on rent_2011","Percent of population spending over 50 percent of income on rent_2012","Percent of population spending over 50 percent of income on rent_2013","Percent of population spending over 50 percent of income on rent_2014","Percent of population spending over 50 percent of income on rent_2015","Percent of land covered by tree canopy_2010","Percent of land covered by tree canopy_2011","Percent of land covered by tree canopy_2012","Percent of land covered by tree canopy_2013","Percent of land covered by tree canopy_2014","Percent of land covered by tree canopy_2015","Percent of houses with heating_2010","Percent of houses with heating_2011","Percent of houses with heating_2012","Percent of houses with heating_2013","Percent of houses with heating_2014","Percent of houses with heating_2015","Percent of Population with a disability_2010","Percent of Population with a disability_2011","Percent of Population with a disability_2012","Percent of Population with a disability_2013","Percent of Population with a disability_2014","Percent of Population with a disability_2015","Percent of Population in Poverty_2010","Percent of Population in Poverty_2011","Percent of Population in Poverty_2012","Percent of Population in Poverty_2013","Percent of Population in Poverty_2014","Percent of Population in Poverty_2015","Percent of Buildings Built Before 1979_2010","Percent of Buildings Built Before 1979_2011","Percent of Buildings Built Before 1979_2012","Percent of Buildings Built Before 1979_2013","Percent of Buildings Built Before 1979_2014","Percent of Buildings Built Before 1979_2015","Outdoor workers_2010","Outdoor workers_2011","Outdoor workers_2012","Outdoor workers_2013","Outdoor workers_2014","Outdoor workers_2015","Percent of households without access to a vehicle_2010","Percent of households without access to a vehicle_2011","Percent of households without access to a vehicle_2012","Percent of households without access to a vehicle_2013","Percent of households without access to a vehicle_2014","Percent of households without access to a vehicle_2015","Percent of population in 1ft sea level rise zone_2010","Percent of population in 1ft sea level rise zone_2011","Percent of population in 1ft sea level rise zone_2012","Percent of population in 1ft sea level rise zone_2013","Percent of population in 1ft sea level rise zone_2014","Percent of population in 1ft sea level rise zone_2015","Percent of population in 3ft sea level rise zone_2010","Percent of population in 3ft sea level rise zone_2011","Percent of population in 3ft sea level rise zone_2012","Percent of population in 3ft sea level rise zone_2013","Percent of population in 3ft sea level rise zone_2014","Percent of population in 3ft sea level rise zone_2015","Average economic impact of 1ft sea level rise_2010","Average economic impact of 1ft sea level rise_2011","Average economic impact of 1ft sea level rise_2012","Average economic impact of 1ft sea level rise_2013","Average economic impact of 1ft sea level rise_2014","Average economic impact of 1ft sea level rise_2015","Average economic impact of 3ft sea level rise_2010","Average economic impact of 3ft sea level rise_2011","Average economic impact of 3ft sea level rise_2012","Average economic impact of 3ft sea level rise_2013","Average economic impact of 3ft sea level rise_2014","Average economic impact of 3ft sea level rise_2015","city pop_2010","city pop_2011","city pop_2012","city pop_2013","city pop_2014","city pop_2015"
"Colorado Springs","El Paso","CO","1600000US0816000","","",38.8338816,-104.8213634,"W","Mountain","Medium","","","","","",0.844221106,"","","","","",0.166553998,"","","","","","No","","","","","","Yes","","","","","5","","","","","","",0,"","","","","",0,"","","","","",0,0.684586682,"","","","","","","","","","",0.000299226,"","","","",41,"","","","","","",93.1,"","","","","",885.2930063,"","","","","",0,"3954.4","","","","","","","","","","",4.56,"","","","","",4.39,"","","","","","3.802359046","",21.14091892,"","","","","","","","","",2.766717944,"","","","","",8.7261596,"","","","","",7,"","","","","",88,"","","","","",80.38,"","","","","",2.1,"","","","","",23,"",8.852746626,"","","","","","","","","",0.997,"","","","","",12.1,"","","","","",11.7432255,"","","","","",45.8,"","","","","",9.97,"","","","","",5.7,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",442040
"Columbia (MO)","Boone","MO","1600000US2915670","","",38.9517053,-92.3340724,"MW","West North Central","Small","","","","","",7.358785981,"","","","","",0.607394791,"","","","","","No","","","","","","No","","","","","0","","","","","","",0,"","","","","",2,"","","","","",6,0.801047428,"","","","","","","","","","",0.000193242,"","","","",41,"","","","","","",93.8,"","","","","",710.469263,"","","","","",0,"1038.7","","","","","","","","","","",9.32,"","","","","",9.05,"","","","","","11.72744238","",21.943447,"","","","","","","","","",9.706129594,"","","","","",6.5698294,"","","","","",6.2,"","","","","",92.4,"","","","","",71.3,"","","","","",2.1,"","","","","",32.5,"",22.2876512,"","","","","","","","","",0.995,"","","","","",8.9,"","","","","",10.5477079,"","","","","",39.6,"","","","","",7.49,"","","","","",7.7,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",115391
"Columbia (SC)","Richland","SC","1600000US4516000","","",34.0007104,-81.0348144,"S","South Atlantic","Small","","","","","",12.88767266,"","","","","",0.347154572,"","","","","","Yes","","","","","","Yes","","","","","2.616555943","","","","","","",20,"","","","","",0,"","","","","",3,0.802772539,"","","","","","","","","","",0.000110581,"","","","",47,"","","","","","",87.2,"","","","","",378.8790092,"","","","","",2,"167.5","","","","","","","","","","",10.67,"","","","","",10.7,"","","","","","36.11730797","",13.32829767,"","","","","","","","","",13.51945316,"","","","","",9.8278884,"","","","","",5.4,"","","","","",87.4,"","","","","",81.76,"","","","","",0.8,"","","","","",27.7,"",48.31612305,"","","","","","","","","",0.997,"","","","","",10.9,"","","","","",17.2763223,"","","","","",60.8,"","","","","",9.83,"","","","","",11.6,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",131958
"Columbus (GA)","Muscogee","GA","1600000US1319000","","",32.4609764,-84.9877094,"S","South Atlantic","Small","","","","","",1.267297888,"","","","","",0.070036037,"","","","","","No","","","","","","Yes","","","","","1.840256352","","","","","","",19,"","","","","",0,"","","","","",11,0.319077815,"","","","","","","","","","",4.49e-05,"","","","",46,"","","","","","",86.4,"","","","","",349.2681554,"","","","","",0,"NULL","","","","","","","","","","",9.21,"","","","","",8.85,"","","","","","24.55672987","",11.40221127,"","","","","","","","","",5.542102504,"","","","","",10.1608026,"","","","","",7.5,"","","","","",84.7,"","","","","",79.82,"","","","","",1.6,"","","","","",22.9,"",55.67134225,"","","","","","","","","",0.997,"","","","","",18.4,"","","","","",19.73337,"","","","","",55.8,"","","","","",10.78,"","","","","",10.9,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",200285
"Columbus (OH)","Franklin","OH","1600000US3918000","","",39.9611755,-82.9987942,"MW","East North Central","Medium","","","","","",12.48435997,"","","","","",0.102080151,"","","","","","Yes","","","","","","No","","","","","2.714624541","","","","","","",21,"","","","","",1,"","","","","",12,0.771918186,"","","","","","","","","","",0.000199052,"","","","",43,"","","","","","",88.5,"","","","","",1442.505792,"","","","","",4,"1815.37","","","","","","","","","","",24.7,"","","","","",23.72,"","","","","","12.11823259","",38.50746938,"","","","","","","","","",6.312881747,"","","","","",7.7460833,"","","","","",7.6,"","","","","",86.6,"","","","","",85.55,"","","","","",0.9,"","","","","",23.4,"",15.6624509,"","","","","","","","","",0.998,"","","","","",11.8,"","","","","",18.2565337,"","","","","",57.3,"","","","","",10.06,"","","","","",9.7,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",824663
"Concord","Contra Costa","CA","1600000US0616000","","",37.9779776,-122.0310733,"W","Pacific","Small","","","","","",10.49677557,"","","","","",0.268954707,"","","","","","Yes","","","","","","No","","","","","0","","","","","","",0,"","","","","",0,"","","","","",12,0.566943191,"","","","","","","","","","",0.000947022,"","","","",50,"","","","","","",87.1,"","","","","",1613.001029,"","","","","",0,"982.79","","","","","","","","","","",9.33,"","","","","",8.56,"","","","","","8.729572769","",33.92279161,"","","","","","","","","",1.94031742,"","","","","",8.8286463,"","","","","",6.9,"","","","","",87,"","","","","",95.07,"","","","","",2.6,"","","","","",28.7,"",6.884182269,"","","","","","","","","",0.991,"","","","","",12,"","","","","",9.2800987,"","","","","",77.2,"","","","","",14.41,"","","","","",6.3,"","","","","","0.000791966","","","","","","0.011879494","","","","","","2.7e-06","","","","","","2.7e-06","","","","","",126268
"Coral Springs","Broward","FL","1600000US1214400","","",26.271192,-80.2706044,"S","South Atlantic","Small","","","","","",6.293377526,"","","","","",0.020128201,"","","","","","No","","","","","","Yes","","","","","2.810303512","","","","","","",20,"","","","","",0,"","","","","",42,0.802010784,"","","","","","","","","","",0.000232211,"","","","",49,"","","","","","",92.3,"","","","","",1965.495081,"","","","","",11,"804.56","","","","","","","","","","",34.68,"","","","","",37.25,"","","","","","34.47906101","",31.2529255,"","","","","","","","","",1.436770267,"","","","","",5.0947721,"","","","","",6.7,"","","","","",81,"","","","","",90.17,"","","","","",0.5,"","","","","",27,"",19.47368878,"","","","","","","","","",0.977,"","","","","",8.5,"","","","","",10.7737054,"","","","","",30.5,"","","","","",9.46,"","","","","",5,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",126673
"Corona","Riverside","CA","1600000US0616350","","",33.8752935,-117.5664384,"W","Pacific","Small","","","","","",11.19193384,"","","","","",0.293099939,"","","","","","No","","","","","","No","","","","","5","","","","","","",0,"","","","","",0,"","","","","",53,0.528115276,"","","","","","","","","","",0.000116186,"","","","",48,"","","","","","",84.8,"","","","","",1587.355111,"","","","","",11,"2574.46","","","","","","","","","","",8.58,"","","","","",7.57,"","","","","","7.57409581","",36.44647464,"","","","","","","","","",1.491274789,"","","","","",5.311903,"","","","","",7,"","","","","",85.1,"","","","","",81.11,"","","","","",3.4,"","","","","",30.2,"",4.700307066,"","","","","","","","","",0.989,"","","","","",7.6,"","","","","",8.9791511,"","","","","",26.5,"","","","","",12.05,"","","","","",3.6,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",159595
"Corpus Christi","Nueces","TX","1600000US4817000","","",27.8005828,-97.396381,"S","West South Central","Medium","","","","","",18.14292574,"","","","","",0.114272577,"","","","","","Yes","","","","","","Yes","","","","","5","","","","","","",19,"","","","","",0,"","","","","",11,0.450984125,"","","","","","","","","","",7.39e-05,"","","","",43,"","","","","","",81.4,"","","","","",757.3444725,"","","","","",8,"2026.62","","","","","","","","","","",86.46,"","","","","",88.13,"","","","","","9.879315547","",27.82605033,"","","","","","","","","",6.104014685,"","","","","",8.3071322,"","","","","",6.7,"","","","","",80.9,"","","","","",85.5,"","","","","",2.3,"","","","","",20.8,"",8.555392651,"","","","","","","","","",0.996,"","","","","",13.9,"","","","","",17.5801493,"","","","","",56.5,"","","","","",14.81,"","","","","",8.6,"","","","","","6.435122728","","","","","","9.47006916","","","","","","0.039386584","","","","","","0.043738181","","","","","",316513
"Costa Mesa","Orange","CA","1600000US0616532","","",33.6411316,-117.9186689,"W","Pacific","Small","","","","","",10.45625624,"","","","","",0.404635504,"","","","","","No","","","","","","Yes","","","","","4.66866597","","","","","","",0,"","","","","",0,"","","","","",53,0.47675323,"","","","","","","","","","",0.000914935,"","","","",45,"","","","","","",84.7,"","","","","",2769.922103,"","","","","",0,"277.95","","","","","","","","","","",1.9,"","","","","",1.89,"","","","","","0.083339402","",58.9146525,"","","","","","","","","",11.92414818,"","","","","",6.6172876,"","","","","",6.7,"","","","","",81.3,"","","","","",93.61,"","","","","",1.9,"","","","","",27.2,"",3.946736004,"","","","","","","","","",0.923,"","","","","",7.5,"","","","","",6.1528307,"","","","","",76,"","","","","",11.58,"","","","","",4.8,"","","","","","0.233143793","","","","","","0.273187574","","","","","","0.000383808","","","","","","0.000412096","","","","","",112377
"Dallas","Dallas","TX","1600000US4819000","","",32.7766642,-96.7969879,"S","West South Central","Large","","","","","",17.66200426,"","","","","",0.1361441,"","","","","","Yes","","","","","","Yes","","","","","2.765091863","","","","","","",17,"","","","","",3,"","","","","",48,0.473772386,"","","","","","","","","","",0.000292555,"","","","",48,"","","","","","",74.5,"","","","","",1260.585606,"","","","","",0,"5062.37","","","","","","","","","","",14.75,"","","","","",13.7,"","","","","","5.211870422","",29.85694266,"","","","","","","","","",5.26696534,"","","","","",7.505516,"","","","","",8.1,"","","","","",72.4,"","","","","",85.76,"","","","","",1.1,"","","","","",22.5,"",26.32766125,"","","","","","","","","",0.996,"","","","","",9.7,"","","","","",16.9504808,"","","","","",58.3,"","","","","",17.99,"","","","","",10.1,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",1260688
"Daly City","San Mateo","CA","1600000US0617918","","",37.6879241,-122.4702079,"W","Pacific","Small","","","","","",10.49677557,"","","","","",0.058699016,"","","","","","No","","","","","","Yes","","","","","4.283326936","","","","","","",0,"","","","","",1,"","","","","",12,0.399106543,"","","","","","","","","","",0.005322339,"","","","",52,"","","","","","",85.4,"","","","","",5360.480333,"","","","","",0,"568.4","","","","","","","","","","",0.48,"","","","","",0.48,"","","","","","0.330966296","",51.47821742,"","","","","","","","","",3.402268179,"","","","","",8.0836304,"","","","","",5.1,"","","","","",88.2,"","","","","",95.2,"","","","","",1.5,"","","","","",26.4,"",14.99139305,"","","","","","","","","",0.97,"","","","","",8,"","","","","",6.3975335,"","","","","",76.6,"","","","","",11.32,"","","","","",8.8,"","","","","","0.221099781","","","","","","0.395501763","","","","","","0.000152912","","","","","","0.000196601","","","","","",104930
"Davenport","Scott","IA","1600000US1919000","","",41.5236437,-90.5776367,"MW","West North Central","Small","","","","","",21.0582877,"","","","","",0.249928299,"","","","","","No","","","","","","No","","","","","0","","","","","","",18,"","","","","",0,"","","","","",2,0.527013211,"","","","","","","","","","",0.000170594,"","","","",38,"","","","","","",90.6,"","","","","",609.8967503,"","","","","",0,"1164.05","","","","","","","","","","",19.35,"","","","","",20.89,"","","","","","17.55475526","",20.90478937,"","","","","","","","","",7.745697653,"","","","","",10.43309,"","","","","",7.1,"","","","","",90.6,"","","","","",89.94,"","","","","",2.6,"","","","","",22.6,"",10.91929041,"","","","","","","","","",0.992,"","","","","",11.4,"","","","","",16.2311436,"","","","","",75.7,"","","","","",12.35,"","","","","",8.5,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",101863
"Dayton","Montgomery","OH","1600000US3921000","","",39.7589478,-84.1916069,"MW","East North Central","Small","","","","","",15.67107076,"","","","","",0.079558911,"","","","","","No","","","","","","Yes","","","","","0.052951277","","","","","","",19,"","","","","",0,"","","","","",12,0.891731644,"","","","","","","","","","",0.000219198,"","","","",41,"","","","","","",82.1,"","","","","",976.4721581,"","","","","",0,"1132.95","","","","","","","","","","",8.14,"","","","","",7.94,"","","","","","8.606797265","",33.00159901,"","","","","","","","","",16.85671439,"","","","","",12.338614,"","","","","",6.6,"","","","","",85.4,"","","","","",95.11,"","","","","",1.2,"","","","","",31.2,"",17.23007271,"","","","","","","","","",0.996,"","","","","",19.1,"","","","","",31.479866,"","","","","",88.2,"","","","","",12.63,"","","","","",21.2,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",141368
"Denton","Denton","TX","1600000US4819972","","",33.2148412,-97.1330683,"S","West South Central","Small","","","","","",17.66200426,"","","","","",0.141369398,"","","","","","Yes","","","","","","No","","","","","2.765091863","","","","","","",19,"","","","","",0,"","","","","",3,0.766243542,"","","","","","","","","","",0.000471407,"","","","",40,"","","","","","",88.8,"","","","","",543.9465203,"","","","","",4,"3019.55","","","","","","","","","","",18.41,"","","","","",18.21,"","","","","","13.33405627","",14.77022247,"","","","","","","","","",4.342500835,"","","","","",7.6923077,"","","","","",5.4,"","","","","",81.1,"","","","","",65.43,"","","","","",4,"","","","","",31.3,"",17.78260057,"","","","","","","","","",0.998,"","","","","",10.2,"","","","","",9.6559607,"","","","","",32.8,"","","","","",10.67,"","","","","",5.8,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",125734
"Denver","Denver","CO","1600000US0820000","","",39.7392358,-104.990251,"W","Mountain","Medium","","","","","",10.10084277,"","","","","",0.175095154,"","","","","","Yes","","","","","","Yes","","","","","5","","","","","","",21,"","","","","",6,"","","","","",0,0.605231455,"","","","","","","","","","",0.000135457,"","","","",50,"","","","","","",86.1,"","","","","",1639.762616,"","","","","",13,"8487.59","","","","","","","","","","",4.22,"","","","","",3.8,"","","","","","3.878783716","",36.28285486,"","","","","","","","","",4.051387354,"","","","","",8.9512138,"","","","","",6.9,"","","","","",85.5,"","","","","",84.22,"","","","","",0.3,"","","","","",23.3,"",5.447031856,"","","","","","","","","",0.993,"","","","","",9.5,"","","","","",11.4175384,"","","","","",69.3,"","","","","",11.89,"","","","","",11,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",649654
"Des Moines","Polk","IA","1600000US1921000","","",41.6005448,-93.6091064,"MW","West North Central","Medium","","","","","",6.044203879,"","","","","",0.222449058,"","","","","","Yes","","","","","","No","","","","","2.63677603","","","","","","",19,"","","","","",0,"","","","","",2,0.496432172,"","","","","","","","","","",0.000245375,"","","","",41,"","","","","","",87.3,"","","","","",981.2542823,"","","","","",4,"2263.79","","","","","","","","","","",33.78,"","","","","",35.87,"","","","","","2.628091991","",25.73525872,"","","","","","","","","",7.504086146,"","","","","",9.8339391,"","","","","",7.8,"","","","","",90.2,"","","","","",91.41,"","","","","",2.3,"","","","","",26.3,"",13.80881895,"","","","","","","","","",0.995,"","","","","",13,"","","","","",23.8701861,"","","","","",77.9,"","","","","",13.1,"","","","","",8.8,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",208020
"Detroit","Wayne","MI","1600000US2622000","","",42.331427,-83.0457538,"MW","East North Central","Medium","","","","","",19.33395333,"","","","","",0.448052586,"","","","","","No","","","","","","No","","","","","0","","","","","","",19,"","","","","",3,"","","","","",4,0.555887705,"","","","","","","","","","",0.000509846,"","","","",42,"","","","","","",78.3,"","","","","",1932.029592,"","","","","",0,"13700.82","","","","","","","","","","",1.33,"","","","","",1.31,"","","","","","1.602819273","",59.42641767,"","","","","","","","","",5.113944302,"","","","","",11.7107218,"","","","","",7.1,"","","","","",83.3,"","","","","",96.71,"","","","","",0.4,"","","","","",37.3,"",10.69385117,"","","","","","","","","",0.992,"","","","","",19.8,"","","","","",43.446078,"","","","","",92.2,"","","","","",14.89,"","","","","",25,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",690074
"Downey","Los Angeles","CA","1600000US0619766","","",33.9401088,-118.1331593,"W","Pacific","Small","","","","","",10.45625624,"","","","","",0.21651542,"","","","","","No","","","","","","No","","","","","5","","","","","","",16,"","","","","",0,"","","","","",53,0.457511553,"","","","","","","","","","",0.000361114,"","","","",48,"","","","","","",76.1,"","","","","",3494.730545,"","","","","",12,"373.73","","","","","","","","","","",1.07,"","","","","",1.09,"","","","","","4.03899457","",61.45088656,"","","","","","","","","",7.406950188,"","","","","",6.3351457,"","","","","",6.9,"","","","","",81.8,"","","","","",97.23,"","","","","",0.7,"","","","","",26,"",4.035660972,"","","","","","","","","",0.95,"","","","","",8.3,"","","","","",8.882644,"","","","","",85.7,"","","","","",11.77,"","","","","",4.7,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",113407
"Durham","Durham","NC","1600000US3719000","","",35.9940329,-78.898619,"S","South Atlantic","Medium","","","","","",31.70561641,"","","","","",0.339278016,"","","","","","Yes","","","","","","Yes","","","","","1.846318202","","","","","","",21,"","","","","",0,"","","","","",0,0.830082217,"","","","","","","","","","",0.001028333,"","","","",50,"","","","","","",87.1,"","","","","",884.5818364,"","","","","",2,"1220.68","","","","","","","","","","",10.05,"","","","","",10.34,"","","","","","10.14555695","",18.37012806,"","","","","","","","","",6.640009103,"","","","","",7.7920269,"","","","","",7.4,"","","","","",84.3,"","","","","",75.06,"","","","","",1.1,"","","","","",24.5,"",56.61324869,"","","","","","","","","",0.996,"","","","","",9.7,"","","","","",13.7235979,"","","","","",39.9,"","","","","",11.7,"","","","","",10,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",246084
"El Monte","Los Angeles","CA","1600000US0622230","","",34.0686206,-118.0275667,"W","Pacific","Small","","","","","",10.45625624,"","","","","",0.691209936,"","","","","","No","","","","","","Yes","","","","","5","","","","","","",0,"","","","","",0,"","","","","",53,0.285993612,"","","","","","","","","","",0.000361114,"","","","",48,"","","","","","",57.8,"","","","","",4646.86081,"","","","","",0,"938.12","","","","","","","","","","",0,"","","","","",0,"","","","","","","",63.01987757,"","","","","","","","","",15.06339069,"","","","","",6.4028356,"","","","","",6.6,"","","","","",72.9,"","","","","",94.45,"","","","","",4.1,"","","","","",37.7,"",3.754061746,"","","","","","","","","",0.798,"","","","","",9.5,"","","","","",16.5582726,"","","","","",74.8,"","","","","",19.22,"","","","","",10,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",115711
"El Paso","El Paso","TX","1600000US4824000","","",31.7775757,-106.4424559,"S","West South Central","Medium","","","","","",1.895406752,"","","","","",0.237009895,"","","","","","No","","","","","","Yes","","","","","4.881857006","","","","","","",16,"","","","","",2,"","","","","",29,0.393723256,"","","","","","","","","","",4.09e-05,"","","","",47,"","","","","","",78,"","","","","",1014.592647,"","","","","",5,"1151.22","","","","","","","","","","",8.1,"","","","","",7.85,"","","","","","1.896125696","",26.33198843,"","","","","","","","","",3.532325435,"","","","","",8.1524547,"","","","","",7.8,"","","","","",76.2,"","","","","",79,"","","","","",2.7,"","","","","",19.6,"",8.094624557,"","","","","","","","","",0.998,"","","","","",13.1,"","","","","",22.8482613,"","","","","",51.7,"","","","","",10.85,"","","","","",7.9,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",676325
"Elgin","Cook/Kane","IL","1600000US1723074","","",42.0354084,-88.2825668,"MW","East North Central","Small","","","","","",13.92166333,"","","","","",0.192971388,"","","","","","No","","","","","","Yes","","","","","3.97435573","","","","","","",20,"","","","","",0,"","","","","",16,0.743572289,"","","","","","","","","","",0.000342932,"","","","",41,"","","","","","",77.9,"","","","","",1157.435491,"","","","","",0,"1073.43","","","","","","","","","","",8.73,"","","","","",8.66,"","","","","","8.786733447","",32.77225177,"","","","","","","","","",3.915971634,"","","","","",8.0256593,"","","","","",9.1,"","","","","",84.1,"","","","","",82.65,"","","","","",2.4,"","","","","",23.6,"",11.8977899,"","","","","","","","","",0.996,"","","","","",8.6,"","","","","",15.2216679,"","","","","",56.3,"","","","","",14.87,"","","","","",5.5,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",112105
"Elizabeth","Union","NJ","1600000US3421000","","",40.6639916,-74.2107006,"NE","Middle Atlantic","Small","","","","","",0.030011761,"","","","","",0.254995051,"","","","","","No","","","","","","No","","","","","4.392663299","","","","","","",18,"","","","","",1,"","","","","",23,0.074594631,"","","","","","","","","","",0.000477454,"","","","",49,"","","","","","",72.8,"","","","","",4007.358758,"","","","","",12,"891.14","","","","","","","","","","",5.04,"","","","","",5.39,"","","","","","3.877599384","",71.75481293,"","","","","","","","","",3.929273084,"","","","","",7.6940633,"","","","","",8.6,"","","","","",73.4,"","","","","",87.82,"","","","","",0.1,"","","","","",28.7,"",5.925393987,"","","","","","","","","",0.994,"","","","","",9,"","","","","",19.2630538,"","","","","",78.2,"","","","","",22.85,"","","","","",24.4,"","","","","","1.789306429","","","","","","2.748925712","","","","","","0.001526176","","","","","","0.001867444","","","","","",127759
